donor_id	gsm	timepoint	tissue_state	baseline_primary	cell_type	refined_state	F1_CORE_mean	F1_CORE_count	F1_EXTENDED_mean	F1_EXTENDED_count	F2_CORE_mean	F2_CORE_count	F2_EXTENDED_mean	F2_EXTENDED_count	F6_CORE_mean	F6_CORE_count	F6_EXTENDED_mean	F6_EXTENDED_count	F7_CORE_mean	F7_CORE_count	F7_EXTENDED_mean	F7_EXTENDED_count
P1	GSM7120452	day14	lesional	False	myeloid_monocyte	myeloid_monocyte_macrophage	0.2816084203684528	67	0.20209761768249165	67	0.1391404462874053	67	0.16220296756023578	67	0.33914679919304147	67	0.31710159914824315	67	1.0957894171065277	67	0.6560927132282801	67
P1	GSM7120452	day14	lesional	False	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.323331794013025	1260	0.23024993475919112	1260	0.1593830961539591	1260	0.18833506699893426	1260	0.3389707844911351	1260	0.3520548005244848	1260	1.238119964052368	1260	0.700973636596209	1260
P1	GSM7120452	day14	lesional	False	unassigned	unassigned_unresolved	0.2348092203238367	22	0.1314788782654517	22	0.05980558101997666	22	0.09468765501516524	22	0.16222590089732591	22	0.15444795961908656	22	0.6754743375367634	22	0.3660331120209221	22
P2	GSM7120453	baseline	lesional	True	B_cell	B_cell_plasma	0.2501518195469991	125	0.17499871646825851	125	0.11945921610920146	125	0.13459533195071027	125	0.30750750226636897	125	0.30872477507678603	125	1.2127481360419095	125	0.6810574477500064	125
P2	GSM7120453	baseline	lesional	True	B_cell	B_cell_unresolved	0.24168626500097354	536	0.16511009714680858	536	0.11160775835457845	536	0.1285292408854746	536	0.2876941922847109	536	0.2854767008432358	536	1.1148765294857523	536	0.6282688052042046	536
P2	GSM7120453	baseline	lesional	True	NK_cell	T_cell_TRM_T17_like	0.235254333571936	5	0.1616890449790284	5	0.10917479710172646	5	0.11884704368150475	5	0.29050069835798303	5	0.29524878341436256	5	1.2838737222142944	5	0.7167783718708066	5
P2	GSM7120453	baseline	lesional	True	NK_cell	cytotoxic_NK_T	0.25178298986173814	35	0.17457665219046384	35	0.11976001298652084	35	0.13360310729515315	35	0.30107673302367727	35	0.31607915040982026	35	1.2121688960151515	35	0.6926927506495304	35
P2	GSM7120453	baseline	lesional	True	T_cell	T_cell_TRM_T17_like	0.25324535484282834	47	0.1729769590946746	47	0.12303491026078775	47	0.13266010049406432	47	0.30026355506846614	47	0.29681251787363	47	1.0653204613501697	47	0.6053083872522923	47
P2	GSM7120453	baseline	lesional	True	T_cell	cytotoxic_NK_T	0.25505901542255344	1	0.14313879063161836	1	0.10342156826632709	1	0.11423376350948197	1	0.23793433064154798	1	0.2553074121778202	1	1.2423127438004098	1	0.6950827307946205	1
P2	GSM7120453	baseline	lesional	True	dendritic	dendritic_LAMP3_CCR7	0.25406474808081675	106	0.18225761506322313	106	0.1320002170264594	106	0.14837619982907396	106	0.31506678639969277	106	0.31097345458052245	106	1.1284656755673275	106	0.6646132450859541	106
P2	GSM7120453	baseline	lesional	True	dendritic	dendritic_unresolved	0.22373313362139577	1	0.11002427211701368	1	0.05514328128178649	1	0.09325353910501546	1	0.16137766247116583	1	0.1340841805473017	1	0.6713307675585416	1	0.34312546454432785	1
P2	GSM7120453	baseline	lesional	True	dendritic	myeloid_monocyte_macrophage	0.263404558978889	46	0.1938626874679378	46	0.1420354888501964	46	0.15641483791868596	46	0.3475857228158086	46	0.33101754390334526	46	1.1571450829069911	46	0.6936755727454726	46
P2	GSM7120453	baseline	lesional	True	endothelial	endothelial_activated	0.2603000049313137	697	0.18412205116070512	697	0.1352258423399219	697	0.15489649024827015	697	0.2886886307850682	697	0.2844875388785729	697	1.067896649850487	697	0.6050942998867029	697
P2	GSM7120453	baseline	lesional	True	endothelial	endothelial_vascular	0.2549181600050369	425	0.17557731142889568	425	0.12896823309741284	425	0.1462709745938401	425	0.2703355067769388	425	0.2601838069362885	425	0.9904345633867707	425	0.5594589253028724	425
P2	GSM7120453	baseline	lesional	True	fibroblast	fibroblast_homeostatic_matrix	0.2691339451063828	2802	0.2042386115461543	2802	0.1457356417363403	2802	0.17203821495162785	2802	0.29164837738034965	2802	0.2839733235767447	2802	0.9824836899590368	2802	0.5715708066734861	2802
P2	GSM7120453	baseline	lesional	True	fibroblast	fibroblast_inflammatory	0.2363117559192598	80	0.17040517949127737	80	0.11112327546739506	80	0.13706979695985172	80	0.24087600546897442	80	0.24436079384252044	80	0.9204107285114634	80	0.5237863577084998	80
P2	GSM7120453	baseline	lesional	True	keratinocyte	keratinocyte_IFN_response	0.2511347329374224	8	0.17335773471710106	8	0.11819455772245507	8	0.13623776133333912	8	0.2872234459117621	8	0.27357044219880805	8	1.07037196057118	8	0.6079977771226057	8
P2	GSM7120453	baseline	lesional	True	keratinocyte	keratinocyte_basal	0.31484697589744437	2132	0.20929002962073065	2132	0.11869511793795103	2132	0.14417717269373073	2132	0.30639930731579884	2132	0.29333205859465267	2132	0.9898686570629504	2132	0.5672235483882644	2132
P2	GSM7120453	baseline	lesional	True	keratinocyte	keratinocyte_inflammatory_T17	0.3137520532073608	2842	0.20729241753398614	2842	0.11528020738489006	2842	0.13568895678047155	2842	0.3247993626833348	2842	0.3052832241481133	2842	1.0340408581800673	2842	0.5907761933321555	2842
P2	GSM7120453	baseline	lesional	True	keratinocyte	keratinocyte_proliferative	0.20853931644750018	4	0.1347118259448849	4	0.07020721922961762	4	0.0900976135809624	4	0.19345181592787047	4	0.189153156517761	4	0.5986796321142467	4	0.3451645788325505	4
P2	GSM7120453	baseline	lesional	True	keratinocyte	keratinocyte_spinous_suprabasal	0.24572211957041096	141	0.15183454583449363	141	0.07902717345138935	141	0.10624464271631712	141	0.2060461512330184	141	0.19333658909443097	141	0.6900513558222232	141	0.39351724478172945	141
P2	GSM7120453	baseline	lesional	True	keratinocyte	keratinocyte_stress_hypoxia	0.24235856429695776	21	0.15781410840704013	21	0.1024304172471811	21	0.12359239882907172	21	0.24238501611899588	21	0.23774513975038403	21	0.8722869786451585	21	0.49314086461556556	21
P2	GSM7120453	baseline	lesional	True	mast_cell	mast_cell	0.17323644008679506	287	0.09126346612295919	287	0.0450043797926867	287	0.0686064888694518	287	0.12712858516508765	287	0.12245678071072563	287	0.6484239802931591	287	0.34517441233316287	287
P2	GSM7120453	baseline	lesional	True	melanocyte	melanocyte_unresolved	0.3633408716267298	155	0.25851639518927144	155	0.1574943775172922	155	0.1708261904791791	155	0.4004072436184154	155	0.33832249719005514	155	0.9692459126341235	155	0.584162725300156	155
P2	GSM7120453	baseline	lesional	True	myeloid_monocyte	dendritic_LAMP3_CCR7	0.23939343454733286	158	0.1692513540321645	158	0.12075284384129732	158	0.1387310305310603	158	0.2950117165346499	158	0.27881294933596135	158	1.031502182402757	158	0.6053731604098341	158
P2	GSM7120453	baseline	lesional	True	myeloid_monocyte	myeloid_monocyte_macrophage	0.22597457290430592	1179	0.16211905691344744	1179	0.11633630966823053	1179	0.1335074816375922	1179	0.289751622085203	1179	0.2631237213065306	1179	0.9762183974419845	1179	0.5770259039423413	1179
P2	GSM7120453	baseline	lesional	True	myeloid_monocyte	myeloid_monocyte_unresolved	0.16211060050701434	9	0.09264885870047462	9	0.04517993019405156	9	0.06927809211269874	9	0.09764344316874668	9	0.10480280597411347	9	0.45038377912618954	9	0.24592519988494344	9
P2	GSM7120453	baseline	lesional	True	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.29016641943307	686	0.20896519569521385	686	0.1532195646328689	686	0.17633949973982802	686	0.32195700870726734	686	0.3224631675497629	686	1.145950922477858	686	0.6497035021006617	686
P2	GSM7120453	baseline	lesional	True	unassigned	unassigned_unresolved	0.08715621356411751	4	0.05438868849646687	4	0.03987471948042401	4	0.04410607080973969	4	0.08989765090237961	4	0.10459293356514648	4	0.69681343551705	4	0.34642671281953213	4
P2	GSM7120454	baseline	nonlesional	True	B_cell	B_cell_plasma	0.2705436316034449	87	0.1854277121957017	87	0.12486976079578557	87	0.14726549875878697	87	0.30669928315537376	87	0.30814432360051297	87	1.2365869754011698	87	0.6917533277665062	87
P2	GSM7120454	baseline	nonlesional	True	B_cell	B_cell_unresolved	0.2654731574263348	502	0.1759721632968249	502	0.11452049484507694	502	0.14004577213277414	502	0.27768345400472394	502	0.2736139083906681	502	1.0698948626934182	502	0.6036683724325085	502
P2	GSM7120454	baseline	nonlesional	True	NK_cell	cytotoxic_NK_T	0.33442291751741116	1	0.18872131844009182	1	0.10745850432980583	1	0.1414989364937515	1	0.2319246549296651	1	0.24612439493687582	1	0.8438026301007276	1	0.5188962073897005	1
P2	GSM7120454	baseline	nonlesional	True	T_cell	T_cell_TRM_T17_like	0.26879404134793894	24	0.18498827928259456	24	0.13324870412984016	24	0.14183381508829532	24	0.3176778066894661	24	0.31090997811839	24	1.2245742284610974	24	0.692338522270589	24
P2	GSM7120454	baseline	nonlesional	True	dendritic	dendritic_LAMP3_CCR7	0.26543641212835223	33	0.18833187255199144	33	0.13621630290930956	33	0.15442598935986945	33	0.32002730999698553	33	0.30495167602478285	33	1.0727396710337749	33	0.6362401888983145	33
P2	GSM7120454	baseline	nonlesional	True	dendritic	dendritic_unresolved	0.1797140916404338	3	0.0936939091783046	3	0.04397064930566169	3	0.07323226912146852	3	0.08766757704684773	3	0.08902136468259585	3	0.36707819354278937	3	0.20624497814647744	3
P2	GSM7120454	baseline	nonlesional	True	dendritic	myeloid_monocyte_macrophage	0.2978218471612482	122	0.21597190399018507	122	0.15373865564669079	122	0.16857644584156345	122	0.3905184428805927	122	0.363663535648559	122	1.2797863938730782	122	0.7551885522143669	122
P2	GSM7120454	baseline	nonlesional	True	endothelial	endothelial_activated	0.2868442768949096	439	0.2032861255774794	439	0.14260389377420374	439	0.16474029317452835	439	0.3138361021364727	439	0.3143494579896948	439	1.231055773242402	439	0.690301983263732	439
P2	GSM7120454	baseline	nonlesional	True	endothelial	endothelial_vascular	0.27757199832453094	379	0.19372371891475262	379	0.1379914709155525	379	0.15773557919284364	379	0.29208818564523203	379	0.2904066418869694	379	1.15254665899806	379	0.6453078389755554	379
P2	GSM7120454	baseline	nonlesional	True	fibroblast	fibroblast_homeostatic_matrix	0.30668331546642225	2644	0.23618036969468056	2644	0.16561475727002611	2644	0.1973353823444871	2644	0.3296221406736337	2644	0.3381599208215863	2644	1.1917086594421367	2644	0.686357335499734	2644
P2	GSM7120454	baseline	nonlesional	True	fibroblast	fibroblast_inflammatory	0.27764183672616016	159	0.1989399474399676	159	0.12384667019880187	159	0.15568333300087514	159	0.28240621975276353	159	0.3002005784285718	159	1.177195401082404	159	0.6610250661593056	159
P2	GSM7120454	baseline	nonlesional	True	fibroblast	fibroblast_unresolved	0.213467241356388	1	0.11481589447484186	1	0.03466216052373241	1	0.08480632550527581	1	0.04928737295658129	1	0.08650223656911657	1	0.25228628883003895	1	0.155027060688504	1
P2	GSM7120454	baseline	nonlesional	True	keratinocyte	keratinocyte_IFN_response	0.26253125317949116	3	0.14736403093830985	3	0.07376566174011318	3	0.11069110884878275	3	0.15381255719141437	3	0.14671233055097227	3	0.4895697400212302	3	0.2876941278164349	3
P2	GSM7120454	baseline	nonlesional	True	keratinocyte	keratinocyte_basal	0.29864166406720444	3219	0.19799625114049035	3219	0.11194137185379009	3219	0.13414375531748476	3219	0.2915161594243915	3219	0.2783367866834027	3219	1.0445880476345013	3219	0.5851900568569375	3219
P2	GSM7120454	baseline	nonlesional	True	keratinocyte	keratinocyte_inflammatory_T17	0.2887410858333098	488	0.18535008709369424	488	0.10115963681215998	488	0.12390031622010432	488	0.28314346763081494	488	0.2549850720061564	488	0.9373552118432268	488	0.5307155049847087	488
P2	GSM7120454	baseline	nonlesional	True	keratinocyte	keratinocyte_proliferative	0.24098385066646566	5	0.15775395415807664	5	0.09166237736238243	5	0.11242128175863401	5	0.2059955313846647	5	0.21666736613407034	5	0.8014516022285942	5	0.4564870778208522	5
P2	GSM7120454	baseline	nonlesional	True	keratinocyte	keratinocyte_spinous_suprabasal	0.281363592063786	2407	0.18138255101339226	2407	0.10046654796549183	2407	0.12319092640685429	2407	0.2703100758491126	2407	0.24806709799098026	2407	0.9287450344033875	2407	0.5251364024157388	2407
P2	GSM7120454	baseline	nonlesional	True	keratinocyte	keratinocyte_stress_hypoxia	0.26596603472913105	46	0.16191200724323182	46	0.08372788075887069	46	0.11417644993462636	46	0.20217405188798035	46	0.19986690309830152	46	0.686331887515247	46	0.4012162896836801	46
P2	GSM7120454	baseline	nonlesional	True	mast_cell	mast_cell	0.22645217994493708	206	0.12317387662120921	206	0.06357990878344219	206	0.09197066207702882	206	0.1835446245289202	206	0.18276291029312475	206	0.9622833616740779	206	0.5112126043868996	206
P2	GSM7120454	baseline	nonlesional	True	melanocyte	melanocyte_unresolved	0.3947481983735963	554	0.2801083306951626	554	0.16953685355571332	554	0.18787382754917262	554	0.41377585863587524	554	0.36146718112608045	554	1.0789457693474087	554	0.6460492580176732	554
P2	GSM7120454	baseline	nonlesional	True	myeloid_monocyte	dendritic_LAMP3_CCR7	0.30913233286064706	22	0.2179298336058193	22	0.1385961514812495	22	0.16403556141741732	22	0.3401864702151686	22	0.32035369477431	22	1.0390187973206801	22	0.622619433459355	22
P2	GSM7120454	baseline	nonlesional	True	myeloid_monocyte	myeloid_monocyte_macrophage	0.27723325210294414	314	0.20261547432379334	314	0.14551902690487392	314	0.1636551368691336	314	0.3559281777873802	314	0.3242522079956916	314	1.1229076912549965	314	0.6689742395284877	314
P2	GSM7120454	baseline	nonlesional	True	myeloid_monocyte	myeloid_monocyte_unresolved	0.1908584889040745	3	0.08919567774293485	3	0.028960525080869784	3	0.06683092391035172	3	0.056698256589231506	3	0.08875618607820118	3	0.447363300398647	3	0.22434033798656697	3
P2	GSM7120454	baseline	nonlesional	True	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.30865893307658243	1132	0.2260595992689021	1132	0.15726382519316504	1132	0.1842927251954339	1132	0.34134102884553535	1132	0.3537557170582959	1132	1.2559163020752482	1132	0.7080604884885144	1132
P2	GSM7120454	baseline	nonlesional	True	unassigned	unassigned_unresolved	0.22731869235386631	32	0.12243654594753989	32	0.06030464478063757	32	0.08892126566335869	32	0.1647470085106386	32	0.17226238937200725	32	0.9289575841270444	32	0.49024160524037647	32
P2	GSM7120455	day3	lesional	False	B_cell	B_cell_plasma	0.2699566180779389	131	0.1891292830300777	131	0.1293835969056529	131	0.14565801144896526	131	0.3279191277116242	131	0.3278773638342821	131	1.3255219242393097	131	0.7447735031792789	131
P2	GSM7120455	day3	lesional	False	B_cell	B_cell_unresolved	0.2598814436878614	370	0.17694641649957354	370	0.11798748824971918	370	0.1345244213532222	370	0.30823822645024856	370	0.30560219645303166	370	1.2813199581835766	370	0.7139134737658058	370
P2	GSM7120455	day3	lesional	False	NK_cell	T_cell_TRM_T17_like	0.24871119065470504	3	0.1536374138269172	3	0.09686697988341002	3	0.11970550526554358	3	0.24084349202670738	3	0.25263767913998175	3	1.3216962836622679	3	0.7262454093101894	3
P2	GSM7120455	day3	lesional	False	NK_cell	cytotoxic_NK_T	0.26349213456224035	28	0.18554257794857287	28	0.12677687734152318	28	0.14455962971976283	28	0.3365654053597032	28	0.33966415697091895	28	1.3280380408441286	28	0.752382342750732	28
P2	GSM7120455	day3	lesional	False	T_cell	T_cell_TRM_T17_like	0.2682295036357069	89	0.1843182925498051	89	0.13337513256491332	89	0.14277343857121966	89	0.3258812552980448	89	0.32035767710092383	89	1.214026849482902	89	0.6863737188981609	89
P2	GSM7120455	day3	lesional	False	T_cell	cytotoxic_NK_T	0.27332693143683207	3	0.18017605890252086	3	0.13799508141874772	3	0.14296757289832498	3	0.326991267511999	3	0.27438408499011696	3	0.9686004665378688	3	0.5589509065911294	3
P2	GSM7120455	day3	lesional	False	dendritic	dendritic_LAMP3_CCR7	0.25281401208740695	75	0.19088476308023156	75	0.14434497470048388	75	0.15690715381785433	75	0.34130354636545085	75	0.33376133425943794	75	1.2345188916577174	75	0.7178494376995829	75
P2	GSM7120455	day3	lesional	False	dendritic	myeloid_monocyte_macrophage	0.2712439014119105	14	0.2032674754192725	14	0.15016929006857718	14	0.16212232993665915	14	0.3572860896766263	14	0.3453279961199235	14	1.325599689000374	14	0.77879226190315	14
P2	GSM7120455	day3	lesional	False	endothelial	endothelial_activated	0.29098878324091476	376	0.20062271802880677	376	0.14260462906781707	376	0.16321373794721092	376	0.3103621564222992	376	0.301370696854964	376	1.1739416540770617	376	0.6605737109862593	376
P2	GSM7120455	day3	lesional	False	endothelial	endothelial_vascular	0.28911895748765665	572	0.1952294181104934	572	0.13853862000396092	572	0.15831446585438172	572	0.297477582185679	572	0.2811812126561627	572	1.0974639006613216	572	0.6166026877400428	572
P2	GSM7120455	day3	lesional	False	fibroblast	fibroblast_homeostatic_matrix	0.31802665998524116	1248	0.2359914610873537	1248	0.16638036710289977	1248	0.19307943662865956	1248	0.34029623551233945	1248	0.32650817499682727	1248	1.1768772016251365	1248	0.677001779762394	1248
P2	GSM7120455	day3	lesional	False	fibroblast	fibroblast_inflammatory	0.2758224877310884	13	0.1889511345105445	13	0.1227307561016099	13	0.14734935839969293	13	0.27659709131449367	13	0.26184282631891453	13	1.0177417271913138	13	0.5689032162326035	13
P2	GSM7120455	day3	lesional	False	keratinocyte	keratinocyte_IFN_response	0.25823054406274165	27	0.16652752635119641	27	0.10441003609674245	27	0.13081753953829336	27	0.25697518479303905	27	0.24019540732565275	27	1.012067638005315	27	0.5628082690868701	27
P2	GSM7120455	day3	lesional	False	keratinocyte	keratinocyte_basal	0.3604080748156373	1563	0.23992868635967704	1563	0.13749028277179243	1563	0.16415296205606694	1563	0.3552508363319077	1563	0.3306223596104351	1563	1.1250927037678669	1563	0.6436796797811498	1563
P2	GSM7120455	day3	lesional	False	keratinocyte	keratinocyte_inflammatory_T17	0.36239390219144446	3801	0.23930025191289145	3801	0.13423810527535418	3801	0.15417052289345276	3801	0.3807652657219263	3801	0.3480610257356006	3801	1.155270632237402	3801	0.6620431180305374	3801
P2	GSM7120455	day3	lesional	False	keratinocyte	keratinocyte_proliferative	0.3505592323080669	5	0.24282588983373005	5	0.17639580923765164	5	0.18564757156175232	5	0.356173201010019	5	0.34434199093921036	5	1.0944517434601537	5	0.646442185115552	5
P2	GSM7120455	day3	lesional	False	keratinocyte	keratinocyte_spinous_suprabasal	0.28541093175495785	236	0.17843895683793853	236	0.09926299028112276	236	0.12605411462141916	236	0.25526568211199113	236	0.23596391849084986	236	0.8468537211822454	236	0.4805378535543556	236
P2	GSM7120455	day3	lesional	False	keratinocyte	keratinocyte_stress_hypoxia	0.27069150834598243	24	0.17445289013703036	24	0.11445626134919451	24	0.13872015130723825	24	0.26676068544571113	24	0.2512075892583484	24	0.9976433067206337	24	0.5592726123336159	24
P2	GSM7120455	day3	lesional	False	mast_cell	mast_cell	0.20233701513774538	155	0.1067102428035889	155	0.05243583151289897	155	0.07983494549213138	155	0.14989923358444754	155	0.1439132199478609	155	0.8340702923789283	155	0.4372123870675091	155
P2	GSM7120455	day3	lesional	False	melanocyte	melanocyte_unresolved	0.38840475084114723	205	0.27492350336714366	205	0.16821340649062927	205	0.18297899414294694	205	0.4129113117288483	205	0.3554506860242888	205	1.0821156252824276	205	0.6449268473123277	205
P2	GSM7120455	day3	lesional	False	myeloid_monocyte	dendritic_LAMP3_CCR7	0.26297594517840406	240	0.18918209024101557	240	0.136482916745509	240	0.1520030396407681	240	0.3356881150740218	240	0.32829407403949473	240	1.2772144365415377	240	0.7311550978616966	240
P2	GSM7120455	day3	lesional	False	myeloid_monocyte	myeloid_monocyte_macrophage	0.26080180150374	968	0.18944245476756344	968	0.13765104787336105	968	0.15325672366376952	968	0.3365223978626919	968	0.30588731793243723	968	1.145397291861882	968	0.6719134145132583	968
P2	GSM7120455	day3	lesional	False	myeloid_monocyte	myeloid_monocyte_unresolved	0.2295215715742765	16	0.12726543368304874	16	0.06086859943958538	16	0.09271315320117995	16	0.15412223888735954	16	0.1496516680777259	16	0.6925563784377742	16	0.3709145730572587	16
P2	GSM7120455	day3	lesional	False	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.3224378794661878	732	0.22676912368677865	732	0.16486658078085797	732	0.18794304203223702	732	0.3487034272162132	732	0.34269788691321096	732	1.2630190808648465	732	0.7077757802769806	732
P2	GSM7120455	day3	lesional	False	unassigned	unassigned_unresolved	0.23540238108785022	1	0.1137314439716314	1	0.04245948313433949	1	0.07997937735544867	1	0.17342704875588852	1	0.1998447736023349	1	1.0739952980373815	1	0.5306894845715237	1
P2	GSM7120456	day14	lesional	False	B_cell	B_cell_plasma	0.28436865156599117	148	0.19980085041306994	148	0.1387926676928252	148	0.15571700594668095	148	0.348264811966384	148	0.3535738547699504	148	1.3224068081123483	148	0.7493547675357678	148
P2	GSM7120456	day14	lesional	False	B_cell	B_cell_unresolved	0.2729097167383524	477	0.18691819239107055	477	0.12342828836012319	477	0.1428871931755179	477	0.31090498533306166	477	0.31660159962474643	477	1.2546731571342824	477	0.7026254245772975	477
P2	GSM7120456	day14	lesional	False	NK_cell	T_cell_TRM_T17_like	0.25250739072295303	4	0.18398150107755384	4	0.11546669487951279	4	0.13288349945533187	4	0.3199125448349379	4	0.32199003947773197	4	1.3548287435811603	4	0.7629522453216826	4
P2	GSM7120456	day14	lesional	False	NK_cell	cytotoxic_NK_T	0.27537508843646075	42	0.19120080868558373	42	0.1254507073999122	42	0.1449753543262982	42	0.3188178918141838	42	0.3299448718432964	42	1.2841917193911205	42	0.7320655406128532	42
P2	GSM7120456	day14	lesional	False	T_cell	T_cell_TRM_T17_like	0.25467058288950506	203	0.17194635962148724	203	0.11692286874133641	203	0.13148198550132792	203	0.2893117202834032	203	0.2975890828873208	203	1.1717337330704685	203	0.6548092637732813	203
P2	GSM7120456	day14	lesional	False	T_cell	T_cell_unresolved	0.24996172078137327	1	0.15891246568392464	1	0.09821831253957256	1	0.12824340099451978	1	0.2178781882731413	1	0.21970068479412985	1	0.884356952155291	1	0.4683009374216946	1
P2	GSM7120456	day14	lesional	False	T_cell	cytotoxic_NK_T	0.2370975755005469	7	0.162900137822535	7	0.11034624365869938	7	0.12608964291060704	7	0.2616376416817193	7	0.2882532238585796	7	1.097305700971273	7	0.6238199211862687	7
P2	GSM7120456	day14	lesional	False	dendritic	dendritic_LAMP3_CCR7	0.2697415430699594	178	0.19951084519820628	178	0.14824375399618528	178	0.16237002362818084	178	0.3516086916716573	178	0.345951854433227	178	1.2393581925755583	178	0.7252621031817584	178
P2	GSM7120456	day14	lesional	False	dendritic	myeloid_monocyte_macrophage	0.30844256606238074	42	0.2321692818315816	42	0.17530487470662726	42	0.18374522327140008	42	0.41117003914214306	42	0.38782476465800947	42	1.3017257100340485	42	0.7859839251415485	42
P2	GSM7120456	day14	lesional	False	endothelial	endothelial_activated	0.31843479731363117	400	0.22222892044521245	400	0.15719092618070854	400	0.1812762708604568	400	0.33815375580641766	400	0.33588508056038135	400	1.2075928448683555	400	0.6862891293432283	400
P2	GSM7120456	day14	lesional	False	endothelial	endothelial_vascular	0.31680567094490003	338	0.21502290501498847	338	0.1539623409053766	338	0.17630026436870144	338	0.32375119182704193	338	0.31327659554109216	338	1.1246340626880962	338	0.6385811391687176	338
P2	GSM7120456	day14	lesional	False	fibroblast	fibroblast_homeostatic_matrix	0.31965764788696555	2241	0.24029543599990041	2241	0.16477968180129948	2241	0.19698876090629358	2241	0.33797393841207235	2241	0.3373498932990368	2241	1.1857094202517795	2241	0.6828504044234217	2241
P2	GSM7120456	day14	lesional	False	fibroblast	fibroblast_inflammatory	0.2812876048667306	53	0.1979184644408359	53	0.12621332819962963	53	0.15497786826184892	53	0.2778307124138325	53	0.2876750787617748	53	1.1084270766547133	53	0.6231041914299562	53
P2	GSM7120456	day14	lesional	False	keratinocyte	keratinocyte_IFN_response	0.28575751475634903	10	0.1840598846512927	10	0.10920463721617604	10	0.13784776645694624	10	0.26901836955340086	10	0.25879114162800676	10	0.9786418190854285	10	0.5550157824074601	10
P2	GSM7120456	day14	lesional	False	keratinocyte	keratinocyte_basal	0.37684220195580503	4002	0.25315854463788917	4002	0.14339895926944435	4002	0.17094259155015043	4002	0.37142498624597164	4002	0.35403999286610804	4002	1.1847114908739282	4002	0.6776564077538252	4002
P2	GSM7120456	day14	lesional	False	keratinocyte	keratinocyte_inflammatory_T17	0.36712616945291654	4618	0.24502941343799378	4618	0.13678976457310968	4618	0.1586149853543989	4618	0.37983664809696194	4618	0.3609949052007519	4618	1.1643281349245869	4618	0.6665327894785128	4618
P2	GSM7120456	day14	lesional	False	keratinocyte	keratinocyte_proliferative	0.3283617269363345	11	0.22952351121492	11	0.14092762098729883	11	0.16037966157674055	11	0.3759971454972778	11	0.3713840413642084	11	1.2376210943938195	11	0.7140654715747246	11
P2	GSM7120456	day14	lesional	False	keratinocyte	keratinocyte_spinous_suprabasal	0.31432318888184635	112	0.20190918930760673	112	0.11198133336268778	112	0.14050994831529592	112	0.2922872992585887	112	0.2733300683581299	112	0.9236976074265371	112	0.5273604674010668	112
P2	GSM7120456	day14	lesional	False	keratinocyte	keratinocyte_stress_hypoxia	0.28114023849947356	26	0.19216781563737861	26	0.12750076183925788	26	0.15336920794461964	26	0.28424678489896277	26	0.30134476370569263	26	1.105587703772159	26	0.6238767427537545	26
P2	GSM7120456	day14	lesional	False	mast_cell	mast_cell	0.20457850447803083	302	0.11302374801919177	302	0.056437938641494864	302	0.08288132232074295	302	0.1616084155665051	302	0.15903494323621697	302	0.7770251015444584	302	0.4163236621654814	302
P2	GSM7120456	day14	lesional	False	melanocyte	melanocyte_unresolved	0.4115518449465024	228	0.29172721213683755	228	0.1759250235633461	228	0.19432111503142357	228	0.4273254515344083	228	0.37575254971723654	228	1.0735524716602522	228	0.645614419006278	228
P2	GSM7120456	day14	lesional	False	myeloid_monocyte	dendritic_LAMP3_CCR7	0.26979097225162785	237	0.1934488026821054	237	0.13913574825994385	237	0.157554489444431	237	0.3286197879291665	237	0.32096313109326724	237	1.15797560788232	237	0.6753515931060218	237
P2	GSM7120456	day14	lesional	False	myeloid_monocyte	myeloid_monocyte_macrophage	0.28505985741081236	977	0.21055740321113647	977	0.15376638042960838	977	0.17170263490578722	977	0.3650900874405332	977	0.336358203566038	977	1.123749406034476	977	0.6742032302590352	977
P2	GSM7120456	day14	lesional	False	myeloid_monocyte	myeloid_monocyte_unresolved	0.19278484784765937	11	0.11213035170791602	11	0.05907390592909246	11	0.08086728062392196	11	0.15591383471410702	11	0.15141407348732938	11	0.6951058164917723	11	0.37988000864539456	11
P2	GSM7120456	day14	lesional	False	pericyte_smooth_muscle	pericyte_smooth_muscle_unresolved	0.32407457811759993	795	0.22627361765257814	795	0.15867257957231126	795	0.18612193822463818	795	0.33738040760842813	795	0.3464095251782866	795	1.2560573662721655	795	0.7047508182507204	795
P2	GSM7120456	day14	lesional	False	unassigned	unassigned_unresolved	0.12330853811213142	3	0.07306692867203839	3	0.030362740911376807	3	0.0506944154873617	3	0.07658146562857711	3	0.11019087269355725	3	0.7606445511424035	3	0.3878268634257392	3
P3	GSM7120457	baseline	lesional	True	B_cell	B_cell_plasma	0.20784796942327358	108	0.13868335224608522	108	0.09261555289101775	108	0.10869978315469693	108	0.2396161349069412	108	0.24438761415978674	108	1.0414767027267382	108	0.5758611148496361	108
P3	GSM7120457	baseline	lesional	True	B_cell	B_cell_unresolved	0.19904701204000705	872	0.12999189580187223	872	0.08609336359822724	872	0.10258417671968732	872	0.223379307860331	872	0.2246928675088067	872	0.9537937440864194	872	0.5287533472099902	872
