sample_id	source_file	pc1	pc2	pca_scope
6040-0005	Skin_norm_counts_d.txt	26.17333340238553	-2.8314158081252963	discovery_skin_baseline_norm
6040-0006	Skin_norm_counts_d.txt	-16.129965791620933	-23.736537309644127	discovery_skin_baseline_norm
6041-0005	Skin_norm_counts_d.txt	-27.52942773974282	10.1593023181009	discovery_skin_baseline_norm
6041-0006	Skin_norm_counts_d.txt	15.164409255995277	3.2139332451301694	discovery_skin_baseline_norm
1015-0006	Skin_norm_counts_r.txt	-36.93521052845036	12.98609990092596	replication_skin_baseline_norm
1015-0005	Skin_norm_counts_r.txt	38.56554060983337	13.693995672388013	replication_skin_baseline_norm
1016-0006	Skin_norm_counts_r.txt	-30.999848413069827	11.62242509873185	replication_skin_baseline_norm
1016-0005	Skin_norm_counts_r.txt	17.630100164450866	6.936266887551767	replication_skin_baseline_norm
1021-0006	Skin_norm_counts_r.txt	-27.029344998605104	-19.303848933395013	replication_skin_baseline_norm
1021-0005	Skin_norm_counts_r.txt	33.649056386272825	4.898764191206212	replication_skin_baseline_norm
1022-0006	Skin_norm_counts_r.txt	-24.92626295110672	-2.1990591418537293	replication_skin_baseline_norm
1022-0005	Skin_norm_counts_r.txt	29.968906878935904	9.242674386684456	replication_skin_baseline_norm
1024-0006	Skin_norm_counts_r.txt	-29.075070966411854	10.33854199843661	replication_skin_baseline_norm
1024-0005	Skin_norm_counts_r.txt	27.539623297430175	14.963742724301346	replication_skin_baseline_norm
1025-0005	Skin_norm_counts_r.txt	39.507004923583146	9.363431913189435	replication_skin_baseline_norm
1025-0006	Skin_norm_counts_r.txt	-32.49405687433104	17.242335187909394	replication_skin_baseline_norm
1026-0005	Skin_norm_counts_r.txt	29.13021203661668	16.4770496844322	replication_skin_baseline_norm
1026-0006	Skin_norm_counts_r.txt	-28.837090298336395	10.396341444396716	replication_skin_baseline_norm
1027-0005	Skin_norm_counts_r.txt	-0.9257103169942217	7.356757972426717	replication_skin_baseline_norm
1027-0006	Skin_norm_counts_r.txt	-38.754389216720575	15.200032822432082	replication_skin_baseline_norm
1028-0006	Skin_norm_counts_r.txt	-38.685999500483874	11.49717510590962	replication_skin_baseline_norm
1028-0005	Skin_norm_counts_r.txt	14.592954472328016	3.3237483262802088	replication_skin_baseline_norm
1029-0006	Skin_norm_counts_r.txt	-32.643670322544416	12.456257750888316	replication_skin_baseline_norm
1029-0005	Skin_norm_counts_r.txt	29.485625680482705	-1.3703211472575787	replication_skin_baseline_norm
1032-0005	Skin_norm_counts_r.txt	36.7194998126111	10.084686623563908	replication_skin_baseline_norm
1032-0006	Skin_norm_counts_r.txt	-36.403937047285346	-0.5085803186853026	replication_skin_baseline_norm
124001-0005	Skin_norm_counts_r.txt	28.480491503725602	0.24884812626183475	replication_skin_baseline_norm
124001-0006	Skin_norm_counts_r.txt	-24.496972459774565	-6.88140636007066	replication_skin_baseline_norm
124003-0005	Skin_norm_counts_r.txt	37.50663995188836	-0.7954799073496225	replication_skin_baseline_norm
124003-0006	Skin_norm_counts_r.txt	-33.75918188696025	12.614853809008464	replication_skin_baseline_norm
138005-0006	Skin_norm_counts_r.txt	-28.449204132066594	8.536358233628503	replication_skin_baseline_norm
138005-0005	Skin_norm_counts_r.txt	38.3278555224904	4.422206694568116	replication_skin_baseline_norm
23011-0005	Skin_norm_counts_r.txt	44.538215102731414	-8.067085879017412	replication_skin_baseline_norm
23011-0006	Skin_norm_counts_r.txt	-23.648915914169294	-1.0756951850308927	replication_skin_baseline_norm
42001-0005	Skin_norm_counts_r.txt	35.48359915151787	-0.8036460951510611	replication_skin_baseline_norm
42001-0006	Skin_norm_counts_r.txt	-13.990912725175386	-5.265330966531092	replication_skin_baseline_norm
42005-0006	Skin_norm_counts_r.txt	-14.443243214978658	-32.7728624229288	replication_skin_baseline_norm
42005-0005	Skin_norm_counts_r.txt	35.64863348228105	-7.9198670078050855	replication_skin_baseline_norm
43001-0006	Skin_norm_counts_r.txt	-36.327265923514844	16.52542465986363	replication_skin_baseline_norm
43001-0005	Skin_norm_counts_r.txt	23.108915277504348	9.108465536698892	replication_skin_baseline_norm
43003-0005	Skin_norm_counts_r.txt	24.012224464220076	7.85614299693055	replication_skin_baseline_norm
43003-0006	Skin_norm_counts_r.txt	-24.827130727580993	0.4122506455222691	replication_skin_baseline_norm
43004-0005	Skin_norm_counts_r.txt	19.49028245792903	14.975562304879077	replication_skin_baseline_norm
43004-0006	Skin_norm_counts_r.txt	-36.389468212754394	4.058928353147845	replication_skin_baseline_norm
43005-0005	Skin_norm_counts_r.txt	22.25073133706153	-7.955663344040373	replication_skin_baseline_norm
43005-0006	Skin_norm_counts_r.txt	-25.823754775003675	2.2037831654061066	replication_skin_baseline_norm
5026-0005	Skin_norm_counts_r.txt	5.578348421699127	18.53973728023743	replication_skin_baseline_norm
5026-0006	Skin_norm_counts_r.txt	-16.401998013509512	-11.968608905076733	replication_skin_baseline_norm
5028-0006	Skin_norm_counts_r.txt	-21.970955615544124	-28.041516480861336	replication_skin_baseline_norm
5028-0005	Skin_norm_counts_r.txt	19.04465126864706	4.878531949856261	replication_skin_baseline_norm
5031-0006	Skin_norm_counts_r.txt	-23.069886948150373	-24.762913309041195	replication_skin_baseline_norm
5031-0005	Skin_norm_counts_r.txt	46.59005952054934	-28.690146715714192	replication_skin_baseline_norm
5032-0005	Skin_norm_counts_r.txt	37.04787062153786	5.630467814085401	replication_skin_baseline_norm
5032-0006	Skin_norm_counts_r.txt	-29.316676388194313	0.6087915377068496	replication_skin_baseline_norm
5033-0006	Skin_norm_counts_r.txt	24.013452655996637	2.4353680021268356	replication_skin_baseline_norm
5033-0005	Skin_norm_counts_r.txt	-25.818725673115278	-14.768371566681607	replication_skin_baseline_norm
5034-0006	Skin_norm_counts_r.txt	-31.494360949809746	-3.1704383969463565	replication_skin_baseline_norm
5034-0005	Skin_norm_counts_r.txt	31.94713906596839	0.7217436101676786	replication_skin_baseline_norm
5035-0005	Skin_norm_counts_r.txt	14.243082261037422	4.153088720356522	replication_skin_baseline_norm
5035-0006	Skin_norm_counts_r.txt	-31.889665394732674	-1.0149012924475551	replication_skin_baseline_norm
5036-0006	Skin_norm_counts_r.txt	-32.77846568758578	-5.955540792850446	replication_skin_baseline_norm
5036-0005	Skin_norm_counts_r.txt	22.64252064773189	4.279229487817666	replication_skin_baseline_norm
5038-0006	Skin_norm_counts_r.txt	-37.37751519956455	10.11784866570389	replication_skin_baseline_norm
5038-0005	Skin_norm_counts_r.txt	30.22032000144137	17.437434055859953	replication_skin_baseline_norm
5039-0005	Skin_norm_counts_r.txt	19.27971569535636	3.837754396677239	replication_skin_baseline_norm
5039-0006	Skin_norm_counts_r.txt	-33.72377745768538	8.207056198696705	replication_skin_baseline_norm
5040-0006	Skin_norm_counts_r.txt	-39.91640552573903	22.775845104377783	replication_skin_baseline_norm
5040-0005	Skin_norm_counts_r.txt	17.53104830473967	11.065307587875786	replication_skin_baseline_norm
5041-0005	Skin_norm_counts_r.txt	28.19539141588372	9.413001662563468	replication_skin_baseline_norm
5041-0006	Skin_norm_counts_r.txt	-36.50913136033077	15.944130129328524	replication_skin_baseline_norm
5042-0005	Skin_norm_counts_r.txt	8.20430417331719	-5.781908771909767	replication_skin_baseline_norm
5042-0006	Skin_norm_counts_r.txt	-33.0438941178442	1.3254589724637784	replication_skin_baseline_norm
5044-0006	Skin_norm_counts_r.txt	-22.65590582576795	-0.7666246743073939	replication_skin_baseline_norm
5044-0005	Skin_norm_counts_r.txt	14.940328477215738	7.142175080636539	replication_skin_baseline_norm
5045-0005	Skin_norm_counts_r.txt	27.39849585968393	6.023107100131931	replication_skin_baseline_norm
5045-0006	Skin_norm_counts_r.txt	-19.232409495596126	-11.222853282719974	replication_skin_baseline_norm
5046-0005	Skin_norm_counts_r.txt	20.561543115587007	-12.945288594396288	replication_skin_baseline_norm
5046-0006	Skin_norm_counts_r.txt	-2.428910054223506	-25.650956013912666	replication_skin_baseline_norm
60006-0005	Skin_norm_counts_r.txt	5.855969572167498	11.610266933372792	replication_skin_baseline_norm
60006-0006	Skin_norm_counts_r.txt	-40.91504217608877	21.606411611752584	replication_skin_baseline_norm
60008-0005	Skin_norm_counts_r.txt	47.697763631761916	-20.74908581310023	replication_skin_baseline_norm
60008-0006	Skin_norm_counts_r.txt	-6.919107735992562	-27.850979445190358	replication_skin_baseline_norm
60013-0005	Skin_norm_counts_r.txt	44.31609084147904	9.197919395091802	replication_skin_baseline_norm
60013-0006	Skin_norm_counts_r.txt	-20.01054615779661	-5.546811169462403	replication_skin_baseline_norm
60019-0005	Skin_norm_counts_r.txt	31.497600072795198	23.912082669974282	replication_skin_baseline_norm
60019-0006	Skin_norm_counts_r.txt	-27.484604293087443	13.223129025194396	replication_skin_baseline_norm
6011-0005	Skin_norm_counts_r.txt	24.52876819006924	2.6037379814175843	replication_skin_baseline_norm
6011-0006	Skin_norm_counts_r.txt	-30.233799889143096	8.016955244875591	replication_skin_baseline_norm
6042-0005	Skin_norm_counts_r.txt	39.80400657475795	-4.868197414012917	replication_skin_baseline_norm
6042-0006	Skin_norm_counts_r.txt	-30.246188453027937	3.653253595110417	replication_skin_baseline_norm
6043-0005	Skin_norm_counts_r.txt	30.071328293491717	-2.0206858505869647	replication_skin_baseline_norm
6043-0006	Skin_norm_counts_r.txt	-22.924614844187666	-14.558934785141444	replication_skin_baseline_norm
6044-0006	Skin_norm_counts_r.txt	-17.299840375649346	-37.11433751280897	replication_skin_baseline_norm
6044-0005	Skin_norm_counts_r.txt	0.4000718997273278	-26.977920164115993	replication_skin_baseline_norm
6045-0006	Skin_norm_counts_r.txt	-23.92633951376869	-14.576839793790489	replication_skin_baseline_norm
6045-0005	Skin_norm_counts_r.txt	36.21507127853492	3.4837889667334503	replication_skin_baseline_norm
6046-0005	Skin_norm_counts_r.txt	1.6594907087365403	-3.5620152031626113	replication_skin_baseline_norm
6046-0006	Skin_norm_counts_r.txt	-28.746870182673543	-4.348953894058215	replication_skin_baseline_norm
6047-0005	Skin_norm_counts_r.txt	33.27290087981259	-9.348890796090439	replication_skin_baseline_norm
6047-0006	Skin_norm_counts_r.txt	-13.22854932562591	-30.56205856109548	replication_skin_baseline_norm
6049-0006	Skin_norm_counts_r.txt	-20.48395335980659	-27.31152107828236	replication_skin_baseline_norm
6049-0005	Skin_norm_counts_r.txt	26.93428476873352	0.03480723438111399	replication_skin_baseline_norm
6050-0005	Skin_norm_counts_r.txt	22.3195073993117	8.905029798277518	replication_skin_baseline_norm
6050-0006	Skin_norm_counts_r.txt	-30.90779085106144	0.20970535106791174	replication_skin_baseline_norm
6051-0005	Skin_norm_counts_r.txt	29.67932131280046	-8.511559581802842	replication_skin_baseline_norm
6051-0006	Skin_norm_counts_r.txt	-31.536881183764184	0.4265308686226808	replication_skin_baseline_norm
6052-0006	Skin_norm_counts_r.txt	-36.331387835157905	8.93154747763349	replication_skin_baseline_norm
6052-0005	Skin_norm_counts_r.txt	9.093902456045333	6.310019279711131	replication_skin_baseline_norm
